doc_id,task,domain,active_row_references,inventory_present,manifest_present,local_path,local_path_exists,source_url,public_status,inventory_public_status,manifest_public_status,rights_status_disagreement,source_candidate_id,recorded_sha256,computed_sha256,sha256_matches,blocker,release_ready,paper_ready
loc_habs_crystal_palace_saloon,microtext,civil_architectural,7,True,True,microtext/docs/loc_habs_crystal_palace_saloon/source_bundle.json,True,https://www.loc.gov/pictures/item/az0020.sheet.00001a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,arch_020,6a05316900227d63563371294beaeb9acc25a29e8fb242f10629b41f88ee9200,6a05316900227d63563371294beaeb9acc25a29e8fb242f10629b41f88ee9200,True,,True,True
loc_habs_woodlawn_architecture,microtext,civil_architectural,39,True,True,microtext/docs/loc_habs_woodlawn_architecture/source_bundle.json,True,https://www.loc.gov/pictures/item/va0439/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,,2ac091a4911f41256e5ecfa514bc568bdc2d2b9913c5bcbe60b4154ed97418ea,2ac091a4911f41256e5ecfa514bc568bdc2d2b9913c5bcbe60b4154ed97418ea,True,,True,True
loc_haer_fort_belvoir_bridge,microtext,civil_architectural,73,True,True,microtext/docs/loc_haer_fort_belvoir_bridge/source_bundle.json,True,https://www.loc.gov/pictures/item/va2247/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,,28696838e0b49f782b65243110790cf024d51030ee9ac8f0678bac75f0aa0fee,28696838e0b49f782b65243110790cf024d51030ee9ac8f0678bac75f0aa0fee,True,,True,True
mechanical_drawing_cornell,microtext,mechanical_cad,152,True,True,microtext/docs/mechanical_drawing_cornell.pdf,True,https://commons.wikimedia.org/wiki/File:Mechanical_drawing_%28IA_cu31924004132878%29.pdf,public_domain_commons_candidate,public_domain_commons_candidate,public_domain_commons_candidate,False,mech_001,2f05a02ef8b80a08de46d51b8e75834a78e4df87759587f7cfd6c3272a659131,2f05a02ef8b80a08de46d51b8e75834a78e4df87759587f7cfd6c3272a659131,True,,True,True
mechanical_drawing_faunce,microtext,mechanical_cad,6,True,True,microtext/docs/mechanical_drawing_faunce/mechanical_drawing_faunce.pdf,True,https://commons.wikimedia.org/wiki/File:Mechanical_drawing_(IA_mechanicaldrawin02faun).pdf,public_domain_commons_candidate,public_domain_commons_candidate,public_domain_commons_candidate,False,mech_003,c9b25c8a30eaebb9c5f097bb02e2d9ebf78b6942ac85fc83921ed2200c5e418f,c9b25c8a30eaebb9c5f097bb02e2d9ebf78b6942ac85fc83921ed2200c5e418f,True,,True,True
mechanical_drawing_reid,microtext,mechanical_cad,1,True,True,microtext/docs/mechanical_drawing_reid/mechanical_drawing_reid.pdf,True,https://commons.wikimedia.org/wiki/File:Mechanical_drawing._Elementary_and_advanced_(IA_mechanicaldrawin00reid).pdf,public_domain_commons_candidate,public_domain_commons_candidate,public_domain_commons_candidate,False,mech_004,65ae265e0248f0253a0b1dd28a6ef5fa6f9e4fcb787f3ba84091a1da00b4f84b,65ae265e0248f0253a0b1dd28a6ef5fa6f9e4fcb787f3ba84091a1da00b4f84b,True,,True,True
olimex_esp32_evb_rev_i,visualdiff,pcb_schematic,18,True,True,visualdiff/docs/olimex_esp32_evb_rev_i.pdf,True,https://github.com/OLIMEX/ESP32-EVB,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_017,13b428d371fb786fd6d53677c4235ff24a44763d6866b25cda228d72a370a6d6,13b428d371fb786fd6d53677c4235ff24a44763d6866b25cda228d72a370a6d6,True,,True,True
olimex_esp32_evb_rev_j,visualdiff,pcb_schematic,18,True,True,visualdiff/docs/olimex_esp32_evb_rev_j.pdf,True,https://github.com/OLIMEX/ESP32-EVB,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_017,6415e7d56b2e5a121d5cdd2c59a15a283e2096ed27336fcb82693ed0d750bc09,6415e7d56b2e5a121d5cdd2c59a15a283e2096ed27336fcb82693ed0d750bc09,True,,True,True
olimex_esp32_evb_rev_k,visualdiff,pcb_schematic,13,True,True,visualdiff/docs/olimex_esp32_evb_rev_k.pdf,True,https://github.com/OLIMEX/ESP32-EVB,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_017,e6f5be7acbcc1ee820eb083f022c95e161b2ed7cae3e6f42f356ee0a0437816c,e6f5be7acbcc1ee820eb083f022c95e161b2ed7cae3e6f42f356ee0a0437816c,True,,True,True
olimex_esp32_evb_rev_l,visualdiff,pcb_schematic,13,True,True,visualdiff/docs/olimex_esp32_evb_rev_l.pdf,True,https://github.com/OLIMEX/ESP32-EVB,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_017,5825dbc902e54ee3767d8eb23ddd83d8e47ee01522e0925dfcdbc11af1f0b1bd,5825dbc902e54ee3767d8eb23ddd83d8e47ee01522e0925dfcdbc11af1f0b1bd,True,,True,True
olimex_esp32_gateway_b,visualdiff,pcb_schematic,2,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_b.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,718f411ca061072688f84ef6cd9a058fad1cb79f224006d2e36ef4474b6cc97d,718f411ca061072688f84ef6cd9a058fad1cb79f224006d2e36ef4474b6cc97d,True,,True,True
olimex_esp32_gateway_c,visualdiff,pcb_schematic,7,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_c.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,dde2e85108479bd82e2b1910eb1ec8e12748b18d7a186fcb3b2cefb3282ec0d4,dde2e85108479bd82e2b1910eb1ec8e12748b18d7a186fcb3b2cefb3282ec0d4,True,,True,True
olimex_esp32_gateway_d,visualdiff,pcb_schematic,6,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_d.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,4cd2bf5511200f43b1709c63eda67ef9456b5da2418ef2049b9ac4fb0c99f5e6,4cd2bf5511200f43b1709c63eda67ef9456b5da2418ef2049b9ac4fb0c99f5e6,True,,True,True
olimex_esp32_gateway_e,visualdiff,pcb_schematic,2,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_e.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,076f1d918b05a535f5705fac7ce1923ee1283a0fbbbffb48151e6afc43ee1b58,076f1d918b05a535f5705fac7ce1923ee1283a0fbbbffb48151e6afc43ee1b58,True,,True,True
olimex_esp32_gateway_f,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_f.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,6405360e61e56afc7322356a52e037b113c3e562e7a8e046c8670f0b49fa510a,6405360e61e56afc7322356a52e037b113c3e562e7a8e046c8670f0b49fa510a,True,,True,True
olimex_esp32_gateway_g,visualdiff,pcb_schematic,8,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_g.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,cf5ae3c27042a9483d8ef0ce57476fab4883e44f0de10c41eed357196c382b2b,cf5ae3c27042a9483d8ef0ce57476fab4883e44f0de10c41eed357196c382b2b,True,,True,True
olimex_esp32_gateway_h,visualdiff,pcb_schematic,8,True,True,visualdiff/docs/olimex_esp32_gateway/revisions/olimex_esp32_gateway_h.pdf,True,https://github.com/OLIMEX/ESP32-GATEWAY.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_044,71f5fc6b2deed689a0f4dd6ffbe6e1266e0e56249bcbd9a6b06c5b4f00e12565,71f5fc6b2deed689a0f4dd6ffbe6e1266e0e56249bcbd9a6b06c5b4f00e12565,True,,True,True
olimex_esp32_poe_b1,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_b1.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,5f1d5a6a87b5e63e507ae83f0eb47389089fff0e1a3f402f3737f939febf85af,5f1d5a6a87b5e63e507ae83f0eb47389089fff0e1a3f402f3737f939febf85af,True,,True,True
olimex_esp32_poe_b2,visualdiff,pcb_schematic,5,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_b2.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,e6e461f37f79f270429c475292b4851b3b869c288c1850091524d0c0c1436931,e6e461f37f79f270429c475292b4851b3b869c288c1850091524d0c0c1436931,True,,True,True
olimex_esp32_poe_c,visualdiff,pcb_schematic,4,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_c.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,5a7bd67488d5ce8810d28ccc97e95d964265b735305c5f0845f6b0ec80ff25d3,5a7bd67488d5ce8810d28ccc97e95d964265b735305c5f0845f6b0ec80ff25d3,True,,True,True
olimex_esp32_poe_e,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_e.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,7f8ab099d9d6c608931c9af07de453003380dba3952d9dadeaccec7a4675bf44,7f8ab099d9d6c608931c9af07de453003380dba3952d9dadeaccec7a4675bf44,True,,True,True
olimex_esp32_poe_g1,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_g1.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,79c15ba53e50b2708b1d18d4af4874d2f826e5b8eeed9eb7b4b7eea94fa2df0c,79c15ba53e50b2708b1d18d4af4874d2f826e5b8eeed9eb7b4b7eea94fa2df0c,True,,True,True
olimex_esp32_poe_i,visualdiff,pcb_schematic,2,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_i.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,1d31599d1ea3878b19edbd15b8bae5eb5500b13140ec4616225ce19ba915578b,1d31599d1ea3878b19edbd15b8bae5eb5500b13140ec4616225ce19ba915578b,True,,True,True
olimex_esp32_poe_j,visualdiff,pcb_schematic,2,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_j.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,6e93da1501c13410d0045ac3216c93b4107daf9cf5a862473430caf191226fe9,6e93da1501c13410d0045ac3216c93b4107daf9cf5a862473430caf191226fe9,True,,True,True
olimex_esp32_poe_m1,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_m1.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,0eaa8fc6db0c95aab29253584c558960fe8ed917fbb786fbae4f92c0496a4917,0eaa8fc6db0c95aab29253584c558960fe8ed917fbb786fbae4f92c0496a4917,True,,True,True
olimex_esp32_poe_m2,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/olimex_esp32_poe/revisions/olimex_esp32_poe_m2.pdf,True,https://github.com/OLIMEX/ESP32-POE.git,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_043,33be28863547085dc61241cbe628c6f69ffea2596d2138e55c6c17f6943b4e80,33be28863547085dc61241cbe628c6f69ffea2596d2138e55c6c17f6943b4e80,True,,True,True
pcb_014_arduino_uno_rev3e_board,microtext,pcb_schematic,13,True,True,microtext/docs/source_intake_2026_06_16/pcb_014_arduino_uno_rev3e_board.brd,True,https://docs.arduino.cc/hardware/uno-rev3/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,pcb_014,599de43d9f8a0e1474564f75c732b474fee696529cf7f0cb38ab2511b51261f3,599de43d9f8a0e1474564f75c732b474fee696529cf7f0cb38ab2511b51261f3,True,,True,True
pcb_014_arduino_uno_rev3e_schematic,microtext,pcb_schematic,65,True,True,microtext/docs/source_intake_2026_06_16/pcb_014_arduino_uno_rev3e_schematic.sch,True,https://docs.arduino.cc/hardware/uno-rev3/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,pcb_014,f44b5a90b74757e91477fb3adb776ffc556d9ea5dd8cc6ef3c79c1bbba0aee23,f44b5a90b74757e91477fb3adb776ffc556d9ea5dd8cc6ef3c79c1bbba0aee23,True,,True,True
pcb_014_pinout_pdf,microtext,pcb_schematic,87,True,True,microtext/docs/source_intake_2026_06_16/pcb_014_pinout_pdf.pdf,True,https://docs.arduino.cc/hardware/uno-rev3/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,pcb_014,088b4d7d776abf443cb050c31875221aa5fc7f0533470b33e035c249cf240007,088b4d7d776abf443cb050c31875221aa5fc7f0533470b33e035c249cf240007,True,,True,True
pcb_014_schematics,microtext,pcb_schematic,43,True,True,microtext/docs/source_intake_2026_06_16/pcb_014_schematics.pdf,True,https://docs.arduino.cc/hardware/uno-rev3/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,pcb_014,2c1041200352485393108e03c5117a07d4ea03954654485526c2c56cd01f7a42,2c1041200352485393108e03c5117a07d4ea03954654485526c2c56cd01f7a42,True,,True,True
pcb_025_render_in_top_ortho_view,microtext,pcb_schematic,8,True,True,microtext/docs/source_intake_2026_06_16/pcb_025_render_in_top_ortho_view.webp,True,https://openhardware.antmicro.com/boards/jetson-orin-baseboard/,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_025,4a60f8c4a5af272fb68a24cccee78941be71267a7b9de96a42e7f30710acc1ad,4a60f8c4a5af272fb68a24cccee78941be71267a7b9de96a42e7f30710acc1ad,True,,True,True
pcb_025_stackup,microtext,pcb_schematic,8,True,True,microtext/docs/source_intake_2026_06_16/pcb_025_stackup.webp,True,https://openhardware.antmicro.com/boards/jetson-orin-baseboard/,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,pcb_025,beeaa0f310a51009f216bf21c9804c7491d90c53b34166e4224b7935251bc561,beeaa0f310a51009f216bf21c9804c7491d90c53b34166e4224b7935251bc561,True,,True,True
peel_sps_pid_legend,microtext,pid,35,True,True,microtext/docs/peel_sps_pid_legend.pdf,True,https://peelregion.ca/sites/default/files/2024-10/sps-301.pdf,public_municipal_pdf_candidate,public_municipal_pdf_candidate,public_municipal_pdf_candidate,False,pid_013,cfd82800b910d74bc9cc03bfb77382e9ff4fbc72c9b35faaf7891ddba0e7e9d7,cfd82800b910d74bc9cc03bfb77382e9ff4fbc72c9b35faaf7891ddba0e7e9d7,True,license_evidence_missing,False,False
pid_021_pump_with_tank_pid_de,microtext,pid,4,True,True,microtext/docs/source_intake_2026_07_03d/pid_021_pump_with_tank_pid_de.svg,True,https://commons.wikimedia.org/wiki/File:Pump_with_tank_pid_de.svg,cc_by_sa_3_0_commons_candidate,cc_by_sa_3_0_commons_candidate,cc_by_sa_3_0_commons_candidate,False,pid_021,4772b33b305c6f803cd860504763dfd9815b9bc9c05b1b6cc65272dc53950714,4772b33b305c6f803cd860504763dfd9815b9bc9c05b1b6cc65272dc53950714,True,,True,True
pid_041_pump_with_tank_pid_de,microtext,pid,17,True,True,microtext/docs/source_intake_2026_06_16/pid_041_pump_with_tank_pid_de.svg,True,https://commons.wikimedia.org/wiki/File:Pump_with_tank_pid_de.svg,cc_by_sa_3_0_commons,cc_by_sa_3_0_commons,cc_by_sa_3_0_commons,False,pid_024,4772b33b305c6f803cd860504763dfd9815b9bc9c05b1b6cc65272dc53950714,4772b33b305c6f803cd860504763dfd9815b9bc9c05b1b6cc65272dc53950714,True,,True,True
pid_041_pump_with_tank_pid_en,microtext,pid,19,True,True,microtext/docs/source_intake_2026_06_16/pid_041_pump_with_tank_pid_en.svg,True,https://commons.wikimedia.org/wiki/File:Pump_with_tank_pid_en.svg,cc_by_sa_3_0_commons,cc_by_sa_3_0_commons,cc_by_sa_3_0_commons,False,pid_041,ee186d73483f530ea38007d903c2dec6460fc88b8227f4b8631dbd0d722417be,ee186d73483f530ea38007d903c2dec6460fc88b8227f4b8631dbd0d722417be,True,,True,True
pixhawk_fmuv1_1_7_1_eagle,visualdiff,pcb_schematic,51,True,True,visualdiff/docs/pixhawk_fmuv1_revisions/Hardware-master/FMUv1/PX4FMUv1.7.1.sch,True,https://github.com/pixhawk/Hardware,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,False,,9099628b6afc37167646b274f1f4ec20e03e3c55552f5be2c4f9f650451c9418,9099628b6afc37167646b274f1f4ec20e03e3c55552f5be2c4f9f650451c9418,True,,True,True
pixhawk_fmuv1_1_7_eagle,visualdiff,pcb_schematic,7,True,True,visualdiff/docs/pixhawk_fmuv1_revisions/Hardware-master/FMUv1/PX4FMUv1.7.sch,True,https://github.com/pixhawk/Hardware,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,False,,bb093cf19ce4f9d8e8f6c449796cb0ad3cb02524ef37ab924e15f534cef738c5,bb093cf19ce4f9d8e8f6c449796cb0ad3cb02524ef37ab924e15f534cef738c5,True,,True,True
pixhawk_fmuv2_4_3_eagle,visualdiff,pcb_schematic,6,True,True,visualdiff/docs/pixhawk_fmuv2_revisions/Hardware-master/FMUv2/PX4FMUv2.4.3.sch,True,https://github.com/pixhawk/Hardware,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,False,pcb_005,bf066cc2310f95dac58130174e400035fa9e00d4d692a4991afbeea438ecc57f,bf066cc2310f95dac58130174e400035fa9e00d4d692a4991afbeea438ecc57f,True,,True,True
pixhawk_fmuv2_4_5_eagle,visualdiff,pcb_schematic,8,True,True,visualdiff/docs/pixhawk_fmuv2_revisions/Hardware-master/FMUv2/PX4FMUv2.4.5.sch,True,https://github.com/pixhawk/Hardware,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,False,,3b7bcc4e43897e301753cbeacbf6c0ff3ee5460ac7b6aee664d81bf6a8736de8,3b7bcc4e43897e301753cbeacbf6c0ff3ee5460ac7b6aee664d81bf6a8736de8,True,,True,True
pixhawk_fmuv2_4_6_eagle,visualdiff,pcb_schematic,50,True,True,visualdiff/docs/pixhawk_fmuv2_revisions/Hardware-master/FMUv2/PX4FMUv2.4.6.sch,True,https://github.com/pixhawk/Hardware,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,False,,0a6a7b08c7d4c4ea3ac40bd6c0941cfad76faafddd6259732ef2a671aa68dcd6,0a6a7b08c7d4c4ea3ac40bd6c0941cfad76faafddd6259732ef2a671aa68dcd6,True,,True,True
pixhawk_fmuv3_rev_d_schematic_prints,microtext,pcb_schematic,5,True,True,microtext/docs/pixhawk_hardware/pixhawk_fmuv3_rev_d_schematic_prints.pdf,True,https://github.com/pixhawk/Hardware,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,cc_by_sa_3_0_open_hardware_candidate,False,pcb_005,11be2911a71e53b1da78381473506b1bfdde6df606c33dad3597dde63d47b26b,11be2911a71e53b1da78381473506b1bfdde6df606c33dad3597dde63d47b26b,True,,True,True
sandiego_stormwater_pump_station_guidelines,microtext,pid,6,True,True,microtext/docs/sandiego_stormwater_pump_station_guidelines.pdf,True,https://www.sandiego.gov/sites/default/files/2024-03/stormwater-pump-station-design-guidelines.pdf,public_municipal_pdf_candidate,public_municipal_pdf_candidate,public_municipal_pdf_candidate,False,pid_009,f3b4d6d7469310501f8b4436bc4fdb8d050775611f753494d6e48216c06bec33,f3b4d6d7469310501f8b4436bc4fdb8d050775611f753494d6e48216c06bec33,True,license_evidence_missing,False,False
sparkfun_micromod_artemis_base,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/sparkfun_micromod_artemis/revisions/sparkfun_micromod_artemis_base.sch,True,https://github.com/sparkfun/MicroMod_Artemis_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_023,a517e36c0ba5ceb99340b0d485d8ef7f16b2e5658a497cc1237080e4a0962559,a517e36c0ba5ceb99340b0d485d8ef7f16b2e5658a497cc1237080e4a0962559,True,,True,True
sparkfun_micromod_artemis_final,visualdiff,pcb_schematic,14,True,True,visualdiff/docs/sparkfun_micromod_artemis/revisions/sparkfun_micromod_artemis_final.sch,True,https://github.com/sparkfun/MicroMod_Artemis_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_023,2cd9f241a398a093f5e4c8444d2e69fb1b52933e1d776f388a7e48d7dc8134b9,2cd9f241a398a093f5e4c8444d2e69fb1b52933e1d776f388a7e48d7dc8134b9,True,,True,True
sparkfun_micromod_artemis_spi_update,visualdiff,pcb_schematic,13,True,True,visualdiff/docs/sparkfun_micromod_artemis/revisions/sparkfun_micromod_artemis_spi_update.sch,True,https://github.com/sparkfun/MicroMod_Artemis_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_023,0d07f28510ff6758cbc61520214edb1f790391d7628792efb2b48efc91b0ffa4,0d07f28510ff6758cbc61520214edb1f790391d7628792efb2b48efc91b0ffa4,True,,True,True
sparkfun_micromod_artemis_v14,visualdiff,pcb_schematic,9,True,True,visualdiff/docs/sparkfun_micromod_artemis/revisions/sparkfun_micromod_artemis_v14.sch,True,https://github.com/sparkfun/MicroMod_Artemis_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_023,fd7fdc2a6e79a66816291675692c37d2c3101d6cbf144412da12d3663cfb0286,fd7fdc2a6e79a66816291675692c37d2c3101d6cbf144412da12d3663cfb0286,True,,True,True
sparkfun_micromod_artemis_v16,visualdiff,pcb_schematic,10,True,True,visualdiff/docs/sparkfun_micromod_artemis/revisions/sparkfun_micromod_artemis_v16.sch,True,https://github.com/sparkfun/MicroMod_Artemis_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_023,9b295a9301e642506e12be50dd6359a434a4a2dfe12162c4b75b8850c0bd9bc8,9b295a9301e642506e12be50dd6359a434a4a2dfe12162c4b75b8850c0bd9bc8,True,,True,True
sparkfun_micromod_esp32_v01,visualdiff,pcb_schematic,1,True,True,visualdiff/docs/sparkfun_micromod_esp32/revisions/sparkfun_micromod_esp32_v01.sch,True,https://github.com/sparkfun/MicroMod_ESP32_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_015,65a8cc465453f138e04188ec708b44d4a87ffd9e440e52d252ea0be1b7241a4f,65a8cc465453f138e04188ec708b44d4a87ffd9e440e52d252ea0be1b7241a4f,True,,True,True
sparkfun_micromod_esp32_v02,visualdiff,pcb_schematic,5,True,True,visualdiff/docs/sparkfun_micromod_esp32/revisions/sparkfun_micromod_esp32_v02.sch,True,https://github.com/sparkfun/MicroMod_ESP32_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_015,22e713561096979e383d86b1f007b3c3bf2c4687b374fbd39387ec4d5e52604c,22e713561096979e383d86b1f007b3c3bf2c4687b374fbd39387ec4d5e52604c,True,,True,True
sparkfun_micromod_esp32_v10,visualdiff,pcb_schematic,6,True,True,visualdiff/docs/sparkfun_micromod_esp32/revisions/sparkfun_micromod_esp32_v10.sch,True,https://github.com/sparkfun/MicroMod_ESP32_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_015,cc9f7f73f955a48e00c88687738062cb1dadd6341ce455d1a92f688cea4d7e12,cc9f7f73f955a48e00c88687738062cb1dadd6341ce455d1a92f688cea4d7e12,True,,True,True
sparkfun_micromod_esp32_v10fix,visualdiff,pcb_schematic,10,True,True,visualdiff/docs/sparkfun_micromod_esp32/revisions/sparkfun_micromod_esp32_v10fix.sch,True,https://github.com/sparkfun/MicroMod_ESP32_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_015,f8b1d5a890ba21b345009f721777ec2f17ad6691ae6def0ff0a09258544ba6cd,f8b1d5a890ba21b345009f721777ec2f17ad6691ae6def0ff0a09258544ba6cd,True,,True,True
sparkfun_micromod_esp32_v11,visualdiff,pcb_schematic,9,True,True,visualdiff/docs/sparkfun_micromod_esp32/revisions/sparkfun_micromod_esp32_v11.sch,True,https://github.com/sparkfun/MicroMod_ESP32_Processor.git,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,cc_by_sa_4_0_open_hardware_candidate,False,pcb_015,cb1b9681cbafd37a2a2d91cbc27484b636780e6a63f4633df1fe3aad0d8f42a8,cb1b9681cbafd37a2a2d91cbc27484b636780e6a63f4633df1fe3aad0d8f42a8,True,,True,True
